"year","nna_code","industry","item","share_in_output","gross_output","imputed_share"
1981,"5412OP","Miscellaneous professional, scientific, and technical services","Gross operating surplus",0.259245087453014,110.3,TRUE
1981,"5412OP","Miscellaneous professional, scientific, and technical services","Taxes on production and imports less subsidies",0.00752798802041419,110.3,TRUE
1981,"5412OP","Miscellaneous professional, scientific, and technical services","Intermediate inputs",0.330009066183137,110.3,FALSE
1981,"55","Management of companies and public relations","Compensation of employees",0.546926244369415,64.3,TRUE
1981,"55","Management of companies and public relations","Gross operating surplus",0.138103449665187,64.3,TRUE
1981,"55","Management of companies and public relations","Taxes on production and imports less subsidies",0.021035624783439,64.3,TRUE
1981,"55","Management of companies and public relations","Intermediate inputs",0.29393468118196,64.3,FALSE
1981,"56","Administrative, support, and other business services","Compensation of employees",0.460363206510937,65.4,TRUE
1981,"56","Administrative, support, and other business services","Gross operating surplus",0.188847509754898,65.4,TRUE
1981,"56","Administrative, support, and other business services","Taxes on production and imports less subsidies",0.0159268984130637,65.4,TRUE
1981,"56","Administrative, support, and other business services","Intermediate inputs",0.334862385321101,65.4,FALSE
1981,"61","Educational services","Compensation of employees",0.486666666666667,35,TRUE
1981,"61","Educational services","Gross operating surplus",0.05,35,TRUE
1981,"61","Educational services","Taxes on production and imports less subsidies",0.0233333333333333,35,TRUE
1981,"61","Educational services","Intermediate inputs",0.44,35,FALSE
1981,"621","Ambulatory health care services","Compensation of employees",0.529464214473789,83,TRUE
1981,"621","Ambulatory health care services","Gross operating surplus",0.207717625468762,83,TRUE
1981,"621","Ambulatory health care services","Taxes on production and imports less subsidies",0.00739647331046038,83,TRUE
1981,"621","Ambulatory health care services","Intermediate inputs",0.255421686746988,83,FALSE
1981,"622HO","Hospitals and nursing and residential care facilities","Compensation of employees",0.506767278958603,107.3,TRUE
1981,"622HO","Hospitals and nursing and residential care facilities","Gross operating surplus",0.0615398490815621,107.3,TRUE
1981,"622HO","Hospitals and nursing and residential care facilities","Taxes on production and imports less subsidies",0.0128430989387608,107.3,TRUE
1981,"622HO","Hospitals and nursing and residential care facilities","Intermediate inputs",0.419384902143523,107.3,FALSE
1981,"624","Social assistance","Compensation of employees",0.506019766397125,14,TRUE
1981,"624","Social assistance","Gross operating surplus",0.114645103324349,14,TRUE
1981,"624","Social assistance","Taxes on production and imports less subsidies",0.00790655884995508,14,TRUE
1981,"624","Social assistance","Intermediate inputs",0.371428571428571,14,FALSE
1981,"71","All recreation industries","Compensation of employees",0.316796931538573,32.9,TRUE
1981,"71","All recreation industries","Gross operating surplus",0.253437545230858,32.9,TRUE
1981,"71","All recreation industries","Taxes on production and imports less subsidies",0.0540418294977566,32.9,TRUE
1981,"71","All recreation industries","Intermediate inputs",0.373860182370821,32.9,FALSE
1981,"721","Accomodation","Compensation of employees",0.383509273875296,33.6,TRUE
1981,"721","Accomodation","Gross operating surplus",0.178250789265983,33.6,TRUE
1981,"721","Accomodation","Taxes on production and imports less subsidies",0.0900256511444357,33.6,TRUE
1981,"721","Accomodation","Intermediate inputs",0.348214285714286,33.6,FALSE
1981,"722","Food services and drinking places","Compensation of employees",0.30052663232487,114.5,TRUE
1981,"722","Food services and drinking places","Gross operating surplus",0.0913945035692806,114.5,TRUE
1981,"722","Food services and drinking places","Taxes on production and imports less subsidies",0.057524775775959,114.5,TRUE
1981,"722","Food services and drinking places","Intermediate inputs",0.551091703056769,114.5,FALSE
1981,"81","Other services, except government","Compensation of employees",0.434252338882913,107.7,TRUE
1981,"81","Other services, except government","Gross operating surplus",0.251162163570117,107.7,TRUE
1981,"81","Other services, except government","Taxes on production and imports less subsidies",0.026407236823961,107.7,TRUE
1981,"81","Other services, except government","Intermediate inputs",0.288765088207985,107.7,FALSE
1981,"G","All government","Compensation of employees",0.543470165513147,644.6,TRUE
1981,"G","All government","Gross operating surplus",0.166063135937902,644.6,TRUE
1981,"G","All government","Taxes on production and imports less subsidies",-0.00687297215080788,644.6,TRUE
1981,"G","All government","Intermediate inputs",0.297238597579895,644.6,FALSE
1982,"111CA","Farms","Compensation of employees",0.0621950551557177,147,TRUE
1982,"111CA","Farms","Gross operating surplus",0.416177549924962,147,TRUE
1982,"111CA","Farms","Taxes on production and imports less subsidies",-0.067488251339183,147,TRUE
1982,"111CA","Farms","Intermediate inputs",0.589115646258503,147,FALSE
1982,"113FF","Forestry, fishing, and related activities","Compensation of employees",0.17646069575245,24.2,TRUE
1982,"113FF","Forestry, fishing, and related activities","Gross operating surplus",0.279622333269268,24.2,TRUE
1982,"113FF","Forestry, fishing, and related activities","Taxes on production and imports less subsidies",0.0108591197386123,24.2,TRUE
1982,"113FF","Forestry, fishing, and related activities","Intermediate inputs",0.533057851239669,24.2,FALSE
1982,"211","Oil and gas extraction","Compensation of employees",0.168207647033916,124.3,TRUE
1982,"211","Oil and gas extraction","Gross operating surplus",0.376149383918364,124.3,TRUE
1982,"211","Oil and gas extraction","Taxes on production and imports less subsidies",0.0860905280094847,124.3,TRUE
1982,"211","Oil and gas extraction","Intermediate inputs",0.37087691069992,124.3,FALSE
1982,"212","Mining, except oil and gas","Compensation of employees",0.309340576429757,42.3,TRUE
1982,"212","Mining, except oil and gas","Gross operating surplus",0.118580554298074,42.3,TRUE
1982,"212","Mining, except oil and gas","Taxes on production and imports less subsidies",0.0567124390121221,42.3,TRUE
1982,"212","Mining, except oil and gas","Intermediate inputs",0.515366430260047,42.3,FALSE
1982,"23","Construction","Compensation of employees",0.303112370678409,344.6,TRUE
1982,"23","Construction","Gross operating surplus",0.130912319562104,344.6,TRUE
1982,"23","Construction","Taxes on production and imports less subsidies",0.0046322820768129,344.6,TRUE
1982,"23","Construction","Intermediate inputs",0.56094022054556,344.6,FALSE
1982,"22","Utilities","Compensation of employees",0.127913690688054,160.8,TRUE
1982,"22","Utilities","Gross operating surplus",0.315054299250963,160.8,TRUE
1982,"22","Utilities","Taxes on production and imports less subsidies",0.074444945384366,160.8,TRUE
1982,"22","Utilities","Intermediate inputs",0.482587064676617,160.8,FALSE
1982,"321","Wood products","Compensation of employees",0.203633774916429,32.8,TRUE
1982,"321","Wood products","Gross operating surplus",0.102606165655565,32.8,TRUE
1982,"321","Wood products","Taxes on production and imports less subsidies",0.00473566918410301,32.8,TRUE
1982,"321","Wood products","Intermediate inputs",0.689024390243902,32.8,FALSE
1982,"327","Nonmetallic mineral products","Compensation of employees",0.24958961143769,43.1,TRUE
1982,"327","Nonmetallic mineral products","Gross operating surplus",0.118852195922709,43.1,TRUE
1982,"327","Nonmetallic mineral products","Taxes on production and imports less subsidies",0.00742826224516934,43.1,TRUE
1982,"327","Nonmetallic mineral products","Intermediate inputs",0.624129930394432,43.1,FALSE
1982,"331","Primary metals","Compensation of employees",0.256872449422593,104.7,TRUE
1982,"331","Primary metals","Gross operating surplus",0.0597377789354867,104.7,TRUE
1982,"331","Primary metals","Taxes on production and imports less subsidies",0.0119475557870973,104.7,TRUE
1982,"331","Primary metals","Intermediate inputs",0.671442215854823,104.7,FALSE
1982,"332","Fabricated metal products","Compensation of employees",0.283950414039478,131.1,TRUE
1982,"332","Fabricated metal products","Gross operating surplus",0.12127048932936,131.1,TRUE
1982,"332","Fabricated metal products","Taxes on production and imports less subsidies",0.00591563362582245,131.1,TRUE
1982,"332","Fabricated metal products","Intermediate inputs",0.58886346300534,131.1,FALSE
1982,"333","Machinery","Compensation of employees",0.365972816827102,132.9,TRUE
1982,"333","Machinery","Gross operating surplus",0.132419587798275,132.9,TRUE
1982,"333","Machinery","Taxes on production and imports less subsidies",0.00800338168011555,132.9,TRUE
1982,"333","Machinery","Intermediate inputs",0.493604213694507,132.9,FALSE
1982,"334","Computer and electronic products","Compensation of employees",0.280503902345314,155.9,TRUE
1982,"334","Computer and electronic products","Gross operating surplus",0.110269826746939,155.9,TRUE
1982,"334","Computer and electronic products","Taxes on production and imports less subsidies",0.00563422472429613,155.9,TRUE
1982,"334","Computer and electronic products","Intermediate inputs",0.603592046183451,155.9,FALSE
1982,"335","Electrical equipment, appliances, and components","Compensation of employees",0.300369685767098,54.1,TRUE
1982,"335","Electrical equipment, appliances, and components","Gross operating surplus",0.156602998562333,54.1,TRUE
1982,"335","Electrical equipment, appliances, and components","Taxes on production and imports less subsidies",0.00641815567878414,54.1,TRUE
1982,"335","Electrical equipment, appliances, and components","Intermediate inputs",0.537892791127542,54.1,FALSE
1982,"3361MV","Motor vehicles, bodies and trailers, and parts","Compensation of employees",0.185518934081346,148,TRUE
1982,"3361MV","Motor vehicles, bodies and trailers, and parts","Gross operating surplus",0.0863955119214586,148,TRUE
1982,"3361MV","Motor vehicles, bodies and trailers, and parts","Taxes on production and imports less subsidies",0.00347124824684432,148,TRUE
1982,"3361MV","Motor vehicles, bodies and trailers, and parts","Intermediate inputs",0.725,148,FALSE
1982,"3364OT","Other transportation equipment","Compensation of employees",0.293834178268765,94.4,TRUE
1982,"3364OT","Other transportation equipment","Gross operating surplus",0.17545494098063,94.4,TRUE
1982,"3364OT","Other transportation equipment","Taxes on production and imports less subsidies",0.00493246822033898,94.4,TRUE
1982,"3364OT","Other transportation equipment","Intermediate inputs",0.526483050847458,94.4,FALSE
1982,"337","Furniture and related products","Compensation of employees",0.328071543025421,25.8,TRUE
1982,"337","Furniture and related products","Gross operating surplus",0.0896886232731367,25.8,TRUE
1982,"337","Furniture and related products","Taxes on production and imports less subsidies",0.00236022692824044,25.8,TRUE
1982,"337","Furniture and related products","Intermediate inputs",0.577519379844961,25.8,FALSE
1982,"339","Miscellaneous manufacturing","Compensation of employees",0.261233682662254,44.4,TRUE
1982,"339","Miscellaneous manufacturing","Gross operating surplus",0.138104430961574,44.4,TRUE
1982,"339","Miscellaneous manufacturing","Taxes on production and imports less subsidies",0.0066556352270638,44.4,TRUE
1982,"339","Miscellaneous manufacturing","Intermediate inputs",0.592342342342342,44.4,FALSE
1982,"311FT","Food and beverage and tobacco products","Compensation of employees",0.123524145518,290,TRUE
