"year","NNA_code","NNA_industry","abs_eigenvec"
1986,"323PPI","Printing, publishing, and related",0.0803834634568345
1986,"324","Petroleum and coal products",0.114432426720725
1986,"325","Chemical products",0.389579818979073
1986,"326","Plastics and rubber products",0.103046282764992
1986,"327","Nonmetallic mineral products",0.054413835094982
1986,"331","Primary metals",0.250915246931312
1986,"332","Fabricated metal products",0.168792292417217
1986,"333","Machinery",0.0828438719914105
1986,"334","Computer and electronic products",0.11224805598876
1986,"335","Electrical equipment, appliances, and components",0.0512264400266801
1986,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0889609789857896
1986,"3364OT","Other transportation equipment",0.0228470304591055
1986,"337","Furniture and related products",0.00390425510339451
1986,"339","Miscellaneous manufacturing",0.0160310199282955
1986,"42","Wholesale trade",0.31157969580778
1986,"44RT","Retail trade",0.039760691131046
1986,"481","Air transportation",0.0536086607627644
1986,"482","Rail transportation",0.0465426193225337
1986,"483","Water transportation",0.00904567331489996
1986,"484","Truck transportation",0.0841562978590784
1986,"485","Transit and ground passenger transportation",0.0135597570486769
1986,"486","Pipeline transportation",0.0491973332542003
1986,"487OS","Other transportation and support activities",0.0753451815713492
1986,"493","Warehousing and storage",0.014542099811588
1986,"512","Theaters, motion pictures, and sound recording",0.0227660146886974
1986,"513","Broadcasting and telecommunications",0.135918123522399
1986,"51C54","Computer, data processing, internet publishing, and other information services",0.0723523434895539
1986,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.202197650389045
1986,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.123429273053816
1986,"524","Insurance carriers and related activities",0.315442101844752
1986,"531","Real estate",0.153853926403688
1986,"532RL","Rental and leasing services and lessors of intangible assets",0.174810813287271
1986,"5411","Legal services",0.0506260335292967
1986,"5412OP","Miscellaneous professional, scientific, and technical services",0.2991804969857
1986,"55","Management of companies and public relations",0.146775887846162
1986,"56","Administrative, support, and other business services",0.1730806234901
1986,"61","Educational services",0.00543153479221679
1986,"621","Ambulatory health care services",0.000306663206489763
1986,"622HO","Hospitals and nursing and residential care facilities",5.51024061450004e-05
1986,"624","Social assistance",2.51154385572497e-05
1986,"71","All recreation industries",0.0144154219452809
1986,"721","Accomodation",0.026527992478291
1986,"722","Food services and drinking places",0.060975066984763
1986,"81","Other services, except government",0.101745868731101
1986,"G","All government",0.0465843532700664
1987,"111CA","Farms",0.107626077800368
1987,"113FF","Forestry, fishing, and related activities",0.0800263969767903
1987,"211","Oil and gas extraction",0.215865248568675
1987,"212","Mining, except oil and gas",0.126162246694318
1987,"22","Utilities",0.201609828731633
1987,"23","Construction",0.0620414923698178
1987,"311FT","Food and beverage and tobacco products",0.108304918603333
1987,"313TT","Textile mills and textile product mills",0.0581383368112608
1987,"315AL","Apparel and leather and allied products",0.00923133141895572
1987,"321","Wood products",0.0490184279006064
1987,"322","Paper products",0.189941705409867
1987,"323PPI","Printing, publishing, and related",0.0775248020009839
1987,"324","Petroleum and coal products",0.105888146943835
1987,"325","Chemical products",0.436050280903762
1987,"326","Plastics and rubber products",0.109915940298222
1987,"327","Nonmetallic mineral products",0.0612549723237015
1987,"331","Primary metals",0.245699119788313
1987,"332","Fabricated metal products",0.158391265648026
1987,"333","Machinery",0.0844324993319466
1987,"334","Computer and electronic products",0.107972303053955
1987,"335","Electrical equipment, appliances, and components",0.0513541772465837
1987,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0935379155202242
1987,"3364OT","Other transportation equipment",0.0164219960966107
1987,"337","Furniture and related products",0.00535250453229456
1987,"339","Miscellaneous manufacturing",0.018182608083024
1987,"42","Wholesale trade",0.313696480247202
1987,"44RT","Retail trade",0.048022408235544
1987,"481","Air transportation",0.0514581504297423
1987,"482","Rail transportation",0.0418125481550056
1987,"483","Water transportation",0.00673959367642704
1987,"484","Truck transportation",0.0874083400394525
1987,"485","Transit and ground passenger transportation",0.0117569635320752
1987,"486","Pipeline transportation",0.04109607055258
1987,"487OS","Other transportation and support activities",0.0646196983982785
1987,"493","Warehousing and storage",0.0126650619889707
1987,"512","Theaters, motion pictures, and sound recording",0.0178209929075254
1987,"513","Broadcasting and telecommunications",0.109328484148746
1987,"51C54","Computer, data processing, internet publishing, and other information services",0.0548458589254276
1987,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.18884423567837
1987,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.143373995678984
1987,"524","Insurance carriers and related activities",0.300593660542198
1987,"531","Real estate",0.147655296441932
1987,"532RL","Rental and leasing services and lessors of intangible assets",0.15158617212754
1987,"5411","Legal services",0.0477089822216986
1987,"5412OP","Miscellaneous professional, scientific, and technical services",0.303243850310736
1987,"55","Management of companies and public relations",0.133038639283319
1987,"56","Administrative, support, and other business services",0.167149391670722
1987,"61","Educational services",0.00462918125778882
1987,"621","Ambulatory health care services",0.000278578334073565
1987,"622HO","Hospitals and nursing and residential care facilities",4.15132022317464e-05
1987,"624","Social assistance",2.16980452269603e-05
1987,"71","All recreation industries",0.0135985123954048
1987,"721","Accomodation",0.026406203824687
1987,"722","Food services and drinking places",0.0570796211834287
1987,"81","Other services, except government",0.102346881938597
1987,"G","All government",0.0421156837619755
1988,"111CA","Farms",0.0973730362551733
1988,"113FF","Forestry, fishing, and related activities",0.0749091898925172
1988,"211","Oil and gas extraction",0.173043717260988
1988,"212","Mining, except oil and gas",0.131995778859128
1988,"22","Utilities",0.18930819547614
1988,"23","Construction",0.063263315721912
1988,"311FT","Food and beverage and tobacco products",0.0996359487641666
1988,"313TT","Textile mills and textile product mills",0.0477876067791645
1988,"315AL","Apparel and leather and allied products",0.00632369482926967
1988,"321","Wood products",0.0495094732608096
1988,"322","Paper products",0.189260989415134
1988,"323PPI","Printing, publishing, and related",0.0725692970599095
1988,"324","Petroleum and coal products",0.0992809101370091
1988,"325","Chemical products",0.443754376799862
1988,"326","Plastics and rubber products",0.110528880179714
1988,"327","Nonmetallic mineral products",0.0600157916759568
1988,"331","Primary metals",0.311098768923889
1988,"332","Fabricated metal products",0.163784665578546
1988,"333","Machinery",0.0870085663214815
1988,"334","Computer and electronic products",0.118454458841194
1988,"335","Electrical equipment, appliances, and components",0.0528420345401482
1988,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0869183367325711
1988,"3364OT","Other transportation equipment",0.0156560527671261
1988,"337","Furniture and related products",0.00520155816265682
1988,"339","Miscellaneous manufacturing",0.0174949435875638
1988,"42","Wholesale trade",0.322310304272697
1988,"44RT","Retail trade",0.0464165260259073
1988,"481","Air transportation",0.0489992178701633
1988,"482","Rail transportation",0.041709062758307
1988,"483","Water transportation",0.00706587578239262
1988,"484","Truck transportation",0.097172754201614
1988,"485","Transit and ground passenger transportation",0.0106515024539061
1988,"486","Pipeline transportation",0.0364512736812187
1988,"487OS","Other transportation and support activities",0.0681523169865001
1988,"493","Warehousing and storage",0.013233483408311
1988,"512","Theaters, motion pictures, and sound recording",0.0182833505477524
1988,"513","Broadcasting and telecommunications",0.108683161393038
1988,"51C54","Computer, data processing, internet publishing, and other information services",0.0533728678748901
1988,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.179693486356603
1988,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0942125843228834
1988,"524","Insurance carriers and related activities",0.260091768576789
1988,"531","Real estate",0.160911640298391
1988,"532RL","Rental and leasing services and lessors of intangible assets",0.152175303410068
1988,"5411","Legal services",0.054273155239198
1988,"5412OP","Miscellaneous professional, scientific, and technical services",0.314170175652873
1988,"55","Management of companies and public relations",0.127876219616602
1988,"56","Administrative, support, and other business services",0.173729280654975
1988,"61","Educational services",0.00486273876926732
1988,"621","Ambulatory health care services",0.000321543130054547
1988,"622HO","Hospitals and nursing and residential care facilities",0.000171691230000032
1988,"624","Social assistance",0.000125286006042476
1988,"71","All recreation industries",0.0151476708303775
1988,"721","Accomodation",0.0256898531759885
1988,"722","Food services and drinking places",0.054847069118344
